id	name	class	stars	eddie	awakenable	talismans	basic	power	passive	fury
benjamin-breeg-eddie-sentinel	Benjamin Breeg Eddie	Sentinel	4	true	false	SSS	"• Deals 2 hits of physical damage and 2 hits of magic damage to all enemies.
• Remove Ghost and Regen from enemies.
• Heal and grant Increased ATK and MAGIC for 2 turns to self and a random ally.
• This attack does not wake targets that are asleep.
• Deals 2 hits of physical damage and 2 hits of magic damage to a single target.
• Cleanse Silver Effects from all allies.
• 50% Chance to grant Immunity to all allies for 1 turn.
• This attack does not wake targets that are asleep.
• Deals 2 hits of physical damage and 2 hits of magic damage to all enemies.
• Lower DEF and MR of enemies for 2 turns.
• 35% Chance for an Extra Turn.
• This attack does not wake targets that are asleep."	"• Heal all allies based on their Missing HP.
• Inflict 1 Furious Burn on all enemies for 1 turn.
• Instantly gain an Extra Turn.
• Deals 2 hits of physical damage and 2 hits of magic damage to a single target.
• Remove Immunity effects, including Perfect Immunity and Vanish.
• Inflict Perfect Corruption for 2 turns.
• 50% Chance to inflict Perfect Sleep for 1 turn.
• Instantly gain an Extra Turn.
• This attack does not wake targets that are asleep.
• Revive a random ally with full HP.
• Randomly grant Physical, Magic, or True Block to each ally for 2 turns."	""	"• Deals true damage to all enemies.
•Revives all allies with full HP.
• Grants Perfect Health and Perfect Immunity to all allies for 3 turns.
• This attack does not wake targets that are asleep."
blackbeard-eddie-gunner	Blackbeard Eddie	Gunner	4	true	false	GGG	"• Deal random damage to a single target that increases based on your SPECIAL stat.
• Heal self for 25% of your MAX HP before dealing damage.
• Grant Heal Shield, Defense Up and MR Up to all allies for 2 turns.
• Inflict Curse, Attack Down and Magic Down on all enemies for 2 turns.
• Deal 3 hits of random damage to all enemies that increases based on your SPECIAL stat.
• 15% Chance to Transfer a Negative Effect from self to all enemies per hit.
• Deal 3 hits of random damage to all enemies that increases based on your SPECIAL stat.
• Deal Additional Random Damage to each enemy based on your SPECIAL for each negative effect on them."	"• Deal random damage to all enemies that increases based on your SPECIAL stat.
• 50% Chance to Critically Strike.
• Inflict Heal Block, Perfect Corruption and Scalding Burn on all enemies for 2 turns.
• 50% Chance to Gain 5 Power and an Extra Turn.
• Deal 6 hits of random damage to all enemies that increases based on your SPECIAL stat.
• 20% Chance to Remove All Beneficial Effects from a random enemy per hit.
• 20% Chance to inflict Grievous Burn on a random enemy for 2 turns per hit.
• Heal each ally for 75% of their MAX HP.
• Inflict Defense Down, Accuracy Down and Stun on all enemies for 2 turns."	"Grant Immunity to Stop, Fear and Heal Block Effects, including Silver and Innate effects, to all allies until they die whenever this passive becomes active
Permanently Reduce DEF and MR on all enemies by -25% at the start of battle and at the start of your turn
50% Chance to take no damage and inflict a Time Bomb or Perfect Time Bomb on attacking enemies for 2 turns when you are attacked
35% Chance to Extend Negative Effect Duration on all enemies by 1 when you take damage
Deal up to 12 hits of Additional Random Damage to random enemies based on your SPECIAL and their MISSING HP after every action
Grant Perfect Cleanse and a Random Golden Effect to each ally for 2 turns whenever an enemy is killed."	""
borte-mongol-empress-sentinel	Börte, Mongol Empress	Sentinel	5	false	false	GSG	"• Deal random damage to all enemies.
• Remove Invincibility, Vanish and Perfect Vanish.
• Inflict Passive Disable on each enemy for 2 turns.
• 50% Chance to inflict Perfect Silence for 2 turns."	"• Deal random damage to all enemies.
• Remove all stat increase effects including Golden and Innate effects from all enemies.
• Inflict Stop to all enemies for 2 turns.
• Increase the duration of negative effects on the enemy by 2 turns.
• Instantly gain an Extra Turn."	"50% Chance to take no damage, remove all Immunity and Vanish effects including Golden effects, inflict Passive or Perfect Disable on attacking enemies for 2 turns
Heal all allies based on your Max HP for each remaining negative effect on each ally at the start of your turn
Remove Crave, Heal Block, and Heal Reduction effects, including silver effects, from all allies at the start of battle and at the start of your turn
Grant immunity to Max HP Decrease effects to all allies at the start of battle and at the start of your turn
If a Mongol Archer is in your team, inflict Taunt for 2 turns on all enemies at the start of battle."	""
bounty-hunter-eddie-gunner	Bounty Hunter Eddie	Gunner	5	true	false	GGG	"• Deals true damage to a single target.
• Increases Accuracy for 2 turns.
• 30% Chance to gain an Extra Turn.
• Damage dealt increases based on your SPECIAL stat.
• Deals true damage to a single target.
• Remove All Immunity effects, including Perfect Immunity and Vanish.
• 50% Chance to Steal Power from the enemy.
• Damage dealt increases based on your SPECIAL stat.
• Deals true damage to all enemies.
• 35% Chance to Steal Beneficial Effects.
• Heals 15% of your HP for every beneficial effect removed.
• Damage dealt increases based on your SPECIAL stat."	"• Grants a Force Shield to all allies for 2 turns.
• Instantly gain an Extra Turn.
• Deals true damage to all enemies.
• Lower Accuracy of each enemy for 1 turn.
• Lower ATK and MAGIC of each enemy for 2 turns.
• Damage dealt increases based on your SPECIAL stat.
• Cleanse on all allies.
• Heals all allies for 50% of their Missing HP.
• 50% Chance to grant Immunity to all allies for 2 turns.
• Instantly gain an Extra Turn."	"Gain a random defensive effect when you take damage
Stun a random enemy at the start of battle for the duration of battle
This effect cannot be blocked or ignored, but does not apply to bosses
Heal for 15% of your Max HP whenever you take physical or magic damage
Reduce the trigger chance of all enemy skill effects that are not 100% by 75%
Steal 3 Power and 30% Fury from the enemy team every action."	""
burning-mummy-dog-assassin	Burning Mummy Dog	Assassin	3	false	false	ASA	"• Deals 3 hits of magic damage to a single target.
• 25% Chance to Remove Beneficial Effects on each hit."	"• Deals physical, magic, and true damage to a single target.
• 50% Chance for each ally to gain Perfect Hit for 2 turns.
• Perfect Hit status guarantees a perfect hit on basic attacks."	""	""
bygul-the-skogkatt-gunner	Bygul, The Skogkatt	Gunner	5	false	false	SSS	"• Deals 3 hits of true damage to a single target.
• Damage dealt scales based on their MISSING HP.
• Inflict Seal for 2 turns.
• Transform Each Beneficial Effect on the target, including Golden effects, into Perfect Bleed for 1 turn.
• 25% Chance to grant an Extra Turn to self and random ally"	"• Inflict 5 hits of true damage on a single-target.
• Damage dealt increases based on the enemy’s MISSING HP.
• 25% Chance to Critically Strike and Decrease MAX HP of the target by 10% each hit.
• Inflict Bloodlust, Cleave, and HP Drain on all enemies for 2 turns.
• 25% Chance to gain an Extra Turn."	"Grants Immunity to Bleed and Dark Ghost Effects for all allies
If Ghost is active on any ally at the start of your turn apply 100% Critical Strike Chance to them for the duration of battle
Cleanse all allies from negative and silver effects whenever you take damage
Revive self upon death and transform all beneficial effects on enemies into Stop, Perfect Corruption, and Punishment 3 turns
If an ally has the Skogvokter or Seidr’s Bounty passive apply Shroud to them for 3 turns and inflict 2 Perfect Bleeds on a random enemy for 4 turns at the start of every turn."	""
caria-woman-in-uniform-gunner	Caria, Woman In Uniform	Gunner	4	false	false	GGG	"• Deals 2 hits of random damage to all enemies.
• 50% Chance to Remove All Shield and Invincibility effects from each enemy.
• 50% Chance to inflict Perfect Corruption on each enemy for 2 turns."	"• Deals 3 hits of random damage to all enemies.
• Inflict Perfect Death on all enemies for 2 turns.
• Inflict Heal Block on all enemies for 2 turns.
• 50% Chance to Refund Power Cost of skill.
• 50% Chance to grant an Extra Turn to self and a random ally."	"Grant Full Power and Fury to team after the first action in battle
Grant Golden Trap to all allies for the duration of battle at the start of battle."	""
carriage-rider-eddie-magus	Carriage Rider Eddie	Magus	4	true	false	MMM	"• Deals magic damage to all enemies.
• 50% Chance to Lower MAGIC and MR for 2 turns and increase your own.
• Deals magic damage to all enemies.
• 30% Chance to Transfer Negative Effects to enemies.
• Deals magic damage to all enemies.
• Grants Spell Vamp to allies for 2 turns.
• 75% Chance to Steal Immunity from enemies.
• 50% Chance to Steal Perfect Immunity from enemies."	"• Heals all allies.
• Increase Effect Duration of beneficial effects.
• Heal amount is based on your MAGIC stat.
• Deals magic damage to a single target.
• Cleanse and Heal self.
• 75% Chance to grant Regen HP to all allies for 2 turns.
• Instantly gain an Extra Turn.
• Grants Soul Protect and Immunity to a target ally for 3 turns.
• Instantly gain an Extra Turn.
• If allies die with Soul Protect, they will gain Ghost status and remain alive for 3 turns after death or until inflicted with Permadeath."	""	"• Deals 4 hits of magic damage to all enemies.
• Removes Beneficial Effects from enemies.
• Raises All Stats of allies.
• Lowers All Stats of enemies."
charlotte-warrior	Charlotte	Warrior	5	false	false	WWW	"• Deal 2 hits of physical damage to a single target and 1 hit of physical damage to all enemies.
• 65% Chance to Critically Strike per hit.
• Steal a Beneficial Effect, including Golden effects, from the target per hit.
• Inflict Bleed and Seal on all enemies for 2 turns.
• Heal a random ally per hit."	"• Deal physical damage to all enemies.
• Inflict Perfect Accuracy Down and 2 Furious Burns on all enemies for 2 turns.
• Revive a random ally with full HP.
• Grant Invincibility to all allies for 1 turn."	"Immune to Silver Effects
Grant Perfect Health and Immunity to Silver Effects to all allies for the first 3 turns of battle
Inflict Silence and Defense Down on each enemy that lacks Silver Effects for 2 turns after every action."	""
chattering-skull-assassin	Chattering Skull	Assassin	2	false	false	AMA	"• Deals high magic damage to a target.
• 35% Chance to Silence enemies for 1 turn."	"• Deals physical and magical damage to all enemies.
• 50% Chance to place up to 2 Marks.
• Marks can be consumed with Perfect Hits to deal Additional True Damage."	"Shatters upon death, applying 4 Marks to all enemies
Marks can be consumed with Perfect Hits to deal true damage."	""
chattering-skulls-gunner	Chattering Skulls	Gunner	2	false	false	GWG	"• Deals random damage to a single target.
• 20% Chance for each ally to gain Heal Shield, Heal Amp, or Endure for 1 turn."	"• Deals physical damage to all enemies.
• Heals all allies.
• 25% Chance to gain an Extra Turn.
• Heal amount is based on your ATK stat."	""	""
cheering-wickerdeer-gunner	Cheering Wickerdeer	Gunner	4	false	false	GGG	"• 3 hits of physical damage to an enemy.
• 75% Chance to grant Perfect Hit status to random ally on each hit."	"• Increase ATK of allies for 2 turns.
• 25% Chance to grant Armor Penetration.
• 25% Chance to grant Critical Strike Chance.
• Gain an Extra Turn."	"Raises the ATK of all allies at the start of battle
Gain Ascension for 2 turns if Vanish is present at the start of your turn."	""
